Geolocation,Commodity,Date,Price,Commodity_Type
region i (ilocos region),"corngrain [maize] white, matured",2021-05-01,19.58,corn
region i (ilocos region),"corngrain [maize] white, matured",2021-06-01,20.12,corn
region i (ilocos region),"corngrain [maize] white, matured",2021-07-01,16.88,corn
region i (ilocos region),"corngrain [maize] white, matured",2021-08-01,17.88,corn
region i (ilocos region),"corngrain [maize] white, matured",2021-09-01,21.79,corn
region i (ilocos region),"corngrain [maize] white, matured",2021-10-01,21.79,corn
region i (ilocos region),"corngrain [maize] white, matured",2021-11-01,21.79,corn
region i (ilocos region),"corngrain [maize] white, matured",2021-12-01,22.1,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-01-01,23.84,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-02-01,24.92,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-03-01,25.79,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-04-01,26.23,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-05-01,27.21,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-06-01,25.47,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-07-01,25.3,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-08-01,23.76,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-09-01,27.75,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-10-01,27.75,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-11-01,27.75,corn
region i (ilocos region),"corngrain [maize] white, matured",2022-12-01,24.3,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-01-01,38.99,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-02-01,36.12,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-03-01,43.36,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-04-01,41.17,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-05-01,32.83,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-06-01,31.58,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-07-01,28.7,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-08-01,36.46,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-09-01,43.59,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-10-01,25.53,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-11-01,47.14,corn
region i (ilocos region),"corngrain [maize] white, matured",2023-12-01,36.65,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-01-01,40.3,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-02-01,40.25,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-03-01,47.17,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-04-01,31.73,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-05-01,31.73,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-06-01,26.67,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-07-01,26.67,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-08-01,35.0,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-09-01,34.84,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-10-01,55.48,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-11-01,55.48,corn
region i (ilocos region),"corngrain [maize] white, matured",2024-12-01,47.74,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-01-01,14.4,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-02-01,13.66,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-03-01,12.74,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-04-01,12.6,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-05-01,12.73,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-06-01,11.73,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-07-01,11.92,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-08-01,12.04,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-09-01,11.04,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-10-01,13.0,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-11-01,12.35,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2020-12-01,13.16,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-01-01,14.03,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-02-01,13.94,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-03-01,13.98,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-04-01,13.68,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-05-01,13.62,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-06-01,14.46,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-07-01,14.17,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-08-01,15.18,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-09-01,17.45,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-10-01,17.45,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-11-01,17.45,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2021-12-01,14.8,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-01-01,18.75,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-02-01,18.06,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-03-01,18.69,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-04-01,18.78,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-05-01,19.37,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-06-01,19.44,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-07-01,19.17,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-08-01,21.0,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-09-01,18.96,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-10-01,18.96,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-11-01,18.96,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2022-12-01,19.98,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-01-01,20.95,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-02-01,21.03,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-03-01,20.64,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-04-01,18.78,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-05-01,18.39,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-06-01,18.26,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-07-01,18.26,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-08-01,15.05,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-09-01,17.75,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-10-01,17.75,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-11-01,17.75,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2023-12-01,19.69,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-01-01,17.21,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-02-01,17.18,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-03-01,16.33,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-04-01,16.01,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-05-01,16.82,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-06-01,15.08,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-07-01,14.79,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-08-01,9.0,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-09-01,12.88,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-10-01,11.12,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-11-01,14.6,corn
region i (ilocos region),"corngrain [maize] yellow, matured",2024-12-01,15.19,corn
region i (ilocos region),"green corn (maize, green), white",2020-01-01,21.27,corn
region i (ilocos region),"green corn (maize, green), white",2020-02-01,18.6,corn
region i (ilocos region),"green corn (maize, green), white",2020-03-01,21.24,corn
region i (ilocos region),"green corn (maize, green), white",2020-04-01,21.25,corn
region i (ilocos region),"green corn (maize, green), white",2020-05-01,18.26,corn
region i (ilocos region),"green corn (maize, green), white",2020-06-01,18.03,corn
region i (ilocos region),"green corn (maize, green), white",2020-07-01,18.34,corn
region i (ilocos region),"green corn (maize, green), white",2020-08-01,19.9,corn
region i (ilocos region),"green corn (maize, green), white",2020-09-01,19.72,corn
region i (ilocos region),"green corn (maize, green), white",2020-10-01,23.85,corn
region i (ilocos region),"green corn (maize, green), white",2020-11-01,21.89,corn
region i (ilocos region),"green corn (maize, green), white",2020-12-01,20.09,corn
region i (ilocos region),"green corn (maize, green), white",2021-01-01,21.58,corn
region i (ilocos region),"green corn (maize, green), white",2021-02-01,19.65,corn
region i (ilocos region),"green corn (maize, green), white",2021-03-01,20.29,corn
region i (ilocos region),"green corn (maize, green), white",2021-04-01,17.69,corn
region i (ilocos region),"green corn (maize, green), white",2021-05-01,20.18,corn
region i (ilocos region),"green corn (maize, green), white",2021-06-01,19.9,corn
region i (ilocos region),"green corn (maize, green), white",2021-07-01,20.11,corn
region i (ilocos region),"green corn (maize, green), white",2021-08-01,17.42,corn
region i (ilocos region),"green corn (maize, green), white",2021-09-01,17.67,corn
region i (ilocos region),"green corn (maize, green), white",2021-10-01,18.14,corn
region i (ilocos region),"green corn (maize, green), white",2021-11-01,17.31,corn
region i (ilocos region),"green corn (maize, green), white",2021-12-01,21.36,corn
region i (ilocos region),"green corn (maize, green), white",2022-01-01,21.24,corn
region i (ilocos region),"green corn (maize, green), white",2022-02-01,21.96,corn
region i (ilocos region),"green corn (maize, green), white",2022-03-01,21.93,corn
region i (ilocos region),"green corn (maize, green), white",2022-04-01,21.6,corn
region i (ilocos region),"green corn (maize, green), white",2022-05-01,20.87,corn
region i (ilocos region),"green corn (maize, green), white",2022-06-01,22.0,corn
region i (ilocos region),"green corn (maize, green), white",2022-07-01,19.59,corn
region i (ilocos region),"green corn (maize, green), white",2022-08-01,20.69,corn
region i (ilocos region),"green corn (maize, green), white",2022-09-01,20.13,corn
region i (ilocos region),"green corn (maize, green), white",2022-10-01,21.91,corn
region i (ilocos region),"green corn (maize, green), white",2022-11-01,24.7,corn
region i (ilocos region),"green corn (maize, green), white",2022-12-01,21.56,corn
region i (ilocos region),"green corn (maize, green), white",2023-01-01,24.01,corn
region i (ilocos region),"green corn (maize, green), white",2023-02-01,25.17,corn
region i (ilocos region),"green corn (maize, green), white",2023-03-01,23.22,corn
region i (ilocos region),"green corn (maize, green), white",2023-04-01,25.18,corn
region i (ilocos region),"green corn (maize, green), white",2023-05-01,22.61,corn
region i (ilocos region),"green corn (maize, green), white",2023-06-01,22.99,corn
region i (ilocos region),"green corn (maize, green), white",2023-07-01,23.0,corn
region i (ilocos region),"green corn (maize, green), white",2023-08-01,23.85,corn
region i (ilocos region),"green corn (maize, green), white",2023-09-01,25.58,corn
region i (ilocos region),"green corn (maize, green), white",2023-10-01,27.18,corn
region i (ilocos region),"green corn (maize, green), white",2023-11-01,25.75,corn
region i (ilocos region),"green corn (maize, green), white",2023-12-01,24.47,corn
region i (ilocos region),"green corn (maize, green), white",2024-01-01,24.47,corn
region i (ilocos region),"green corn (maize, green), white",2024-02-01,24.47,corn
region i (ilocos region),"green corn (maize, green), white",2024-03-01,24.47,corn
region i (ilocos region),"green corn (maize, green), white",2024-04-01,15.31,corn
region i (ilocos region),"green corn (maize, green), white",2024-05-01,15.0,corn
region i (ilocos region),"green corn (maize, green), white",2024-06-01,28.76,corn
region i (ilocos region),"green corn (maize, green), white",2024-07-01,28.76,corn
region i (ilocos region),"green corn (maize, green), white",2024-08-01,14.0,corn
region i (ilocos region),"green corn (maize, green), white",2024-09-01,29.5,corn
region i (ilocos region),"green corn (maize, green), white",2024-10-01,28.0,corn
region i (ilocos region),"green corn (maize, green), white",2024-11-01,30.5,corn
region i (ilocos region),"green corn (maize, green), white",2024-12-01,31.97,corn
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-01-01,16.04,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-02-01,16.55,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-03-01,17.35,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-04-01,17.68,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-05-01,19.25,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-06-01,19.8,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-07-01,19.78,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-08-01,19.15,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-09-01,17.45,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-10-01,16.5,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-11-01,17.85,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-12-01,17.87,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-01-01,18.45,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-02-01,19.21,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-03-01,19.52,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-04-01,19.95,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-05-01,18.82,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-06-01,19.14,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-07-01,18.44,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-08-01,19.0,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-09-01,17.66,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-10-01,17.28,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-11-01,17.73,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-12-01,17.75,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-01-01,18.58,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-02-01,19.32,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-03-01,18.67,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-04-01,18.95,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-05-01,19.15,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-06-01,19.1,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-07-01,19.5,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-08-01,19.53,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-09-01,18.54,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-10-01,18.67,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-11-01,18.88,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-12-01,19.76,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-01-01,19.03,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-02-01,19.58,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-03-01,20.83,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-04-01,20.4,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-05-01,20.26,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-06-01,20.23,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-07-01,20.23,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-08-01,22.05,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-09-01,22.61,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-10-01,22.92,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-11-01,24.18,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-12-01,27.81,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-01-01,28.97,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-02-01,28.41,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-03-01,27.71,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-04-01,27.98,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-05-01,27.17,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-06-01,28.37,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-07-01,27.93,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-08-01,26.31,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-09-01,25.29,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-10-01,20.01,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-11-01,20.92,rice
region i (ilocos region),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-12-01,21.65,rice
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-01-01,12.95,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-02-01,12.01,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-03-01,12.09,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-04-01,11.93,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-05-01,12.09,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-06-01,12.32,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-07-01,12.32,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-08-01,13.3,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-09-01,11.18,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-10-01,11.29,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-11-01,11.96,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2020-12-01,11.96,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-01-01,13.63,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-02-01,11.99,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-03-01,12.42,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-04-01,12.87,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-05-01,13.28,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-06-01,14.07,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-07-01,14.07,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-08-01,12.19,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-09-01,15.57,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-10-01,15.73,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-11-01,17.24,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2021-12-01,17.24,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-01-01,17.24,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-02-01,15.95,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-03-01,16.72,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-04-01,17.07,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-05-01,17.94,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-06-01,17.94,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-07-01,17.94,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-08-01,16.86,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-09-01,17.3,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-10-01,17.91,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-11-01,17.41,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2022-12-01,17.41,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-01-01,17.41,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-02-01,19.41,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-03-01,18.59,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-04-01,17.41,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-05-01,18.33,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-06-01,18.33,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-07-01,18.33,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-08-01,19.61,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-09-01,17.55,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-10-01,17.26,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-11-01,18.48,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2023-12-01,18.48,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-01-01,13.81,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-02-01,15.3,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-03-01,15.95,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-04-01,15.79,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-05-01,16.24,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-06-01,16.04,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-07-01,17.32,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-08-01,14.42,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-09-01,15.7,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-10-01,14.35,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-11-01,13.1,corn
region ii (cagayan valley),"corngrain [maize] yellow, matured",2024-12-01,12.63,corn
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-01-01,15.75,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-02-01,15.79,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-03-01,17.59,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-04-01,18.72,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-05-01,19.53,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-06-01,19.3,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-07-01,18.32,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-08-01,18.25,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-09-01,15.45,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-10-01,14.85,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-11-01,15.71,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-12-01,16.81,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-01-01,18.39,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-02-01,18.16,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-03-01,17.89,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-04-01,17.0,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-05-01,17.32,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-06-01,17.56,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-07-01,18.4,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-08-01,18.08,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-09-01,15.68,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-10-01,16.04,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-11-01,17.44,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-12-01,19.2,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-01-01,18.6,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-02-01,17.81,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-03-01,17.39,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-04-01,16.71,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-05-01,17.48,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-06-01,17.48,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-07-01,18.62,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-08-01,18.68,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-09-01,17.31,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-10-01,17.17,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-11-01,17.37,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-12-01,18.37,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-01-01,18.01,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-02-01,18.21,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-03-01,19.38,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-04-01,18.63,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-05-01,19.14,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-06-01,18.68,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-07-01,19.66,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-08-01,25.24,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-09-01,21.29,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-10-01,21.3,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-11-01,23.12,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-12-01,24.12,rice
region ii (cagayan valley),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-01-01,27.84,rice
