Geolocation,Commodity,Date,Price,Commodity_Type
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2020-06-01,36.3,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2020-07-01,36.3,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2020-08-01,36.55,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2020-09-01,35.87,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2020-10-01,36.55,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2020-11-01,36.55,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2020-12-01,36.61,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-01-01,36.67,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-02-01,37.71,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-03-01,35.82,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-04-01,36.37,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-05-01,36.25,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-06-01,36.25,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-07-01,36.07,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-08-01,36.82,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-09-01,36.82,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-10-01,36.82,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-11-01,38.13,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2021-12-01,39.38,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-01-01,39.38,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-02-01,39.51,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-03-01,39.19,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-04-01,38.57,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-05-01,38.57,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-06-01,38.57,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-07-01,39.38,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-08-01,39.07,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-09-01,39.53,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-10-01,39.03,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-11-01,39.57,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2022-12-01,39.88,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-01-01,40.19,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-02-01,39.57,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-03-01,39.57,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-04-01,39.19,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-05-01,38.26,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-06-01,38.26,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-07-01,38.26,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-08-01,38.88,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-09-01,38.88,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-10-01,38.88,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-11-01,38.88,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2023-12-01,40.88,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-01-01,38.88,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-02-01,39.44,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-03-01,39.82,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-04-01,42.63,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-05-01,42.88,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-06-01,43.07,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-07-01,40.51,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-08-01,41.32,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-09-01,43.38,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-10-01,44.32,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-11-01,45.69,corn
region i (ilocos region),"whole corn on the cob, sweet corn, 1 kg",2024-12-01,45.94,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-01-01,23.44,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-02-01,23.88,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-03-01,23.44,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-04-01,23.07,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-05-01,23.51,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-06-01,23.51,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-07-01,23.38,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-08-01,23.51,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-09-01,23.51,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-10-01,23.51,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-11-01,23.44,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2020-12-01,23.51,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-01-01,23.51,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-02-01,23.69,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-03-01,23.69,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-04-01,23.69,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-05-01,23.6,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-06-01,23.63,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-07-01,23.76,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-08-01,24.32,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-09-01,25.94,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-10-01,25.63,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-11-01,25.38,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2021-12-01,25.44,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-01-01,25.22,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-02-01,25.57,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-03-01,25.69,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-04-01,26.57,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-05-01,27.82,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-06-01,27.57,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-07-01,27.76,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-08-01,28.57,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-09-01,28.82,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-10-01,28.82,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-11-01,28.88,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2022-12-01,29.13,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-01-01,29.25,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-02-01,29.44,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-03-01,29.51,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-04-01,29.88,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-05-01,30.13,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-06-01,29.88,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-07-01,30.13,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-08-01,30.0,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-09-01,30.0,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-10-01,29.44,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-11-01,29.13,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2023-12-01,29.32,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-01-01,29.5,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-02-01,29.38,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-03-01,28.82,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-04-01,28.75,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-05-01,29.38,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-06-01,29.25,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-07-01,29.0,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-08-01,29.25,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-09-01,29.82,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-10-01,29.63,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-11-01,29.01,corn
region ii (cagayan valley),"corn grits, yellow, 1 kg",2024-12-01,28.94,corn
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-01-01,34.52,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-02-01,33.94,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-03-01,34.09,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-04-01,35.05,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-05-01,34.89,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-06-01,34.79,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-07-01,35.55,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-08-01,35.61,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-09-01,35.77,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-10-01,35.71,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-11-01,35.63,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2020-12-01,35.95,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-01-01,36.17,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-02-01,36.01,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-03-01,35.65,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-04-01,35.66,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-05-01,35.32,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-06-01,35.08,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-07-01,35.02,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-08-01,35.12,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-09-01,35.53,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-10-01,35.7,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-11-01,35.08,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2021-12-01,34.98,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-01-01,35.17,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-02-01,35.4,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-03-01,35.48,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-04-01,35.62,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-05-01,35.65,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-06-01,35.15,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-07-01,35.38,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-08-01,35.46,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-09-01,35.57,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-10-01,35.65,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-11-01,35.68,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2022-12-01,35.84,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-01-01,35.8,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-02-01,36.44,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-03-01,36.86,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-04-01,36.96,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-05-01,37.03,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-06-01,37.58,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-07-01,37.54,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-08-01,39.58,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-09-01,43.87,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-10-01,41.78,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-11-01,44.11,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2023-12-01,46.34,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-01-01,47.47,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-02-01,48.15,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-03-01,47.83,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-04-01,48.47,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-05-01,48.12,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-06-01,47.89,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-07-01,47.59,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-08-01,47.03,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-09-01,47.06,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-10-01,46.71,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-11-01,45.09,rice
region ii (cagayan valley),"rice, regular-milled, 1 kg",2024-12-01,44.64,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-01-01,51.63,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-02-01,51.5,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-03-01,51.52,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-04-01,51.32,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-05-01,51.39,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-06-01,51.26,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-07-01,51.85,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-08-01,51.88,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-09-01,52.05,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-10-01,52.09,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-11-01,51.86,rice
region ii (cagayan valley),"rice, special, 1 kg",2020-12-01,51.89,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-01-01,52.51,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-02-01,53.08,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-03-01,53.4,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-04-01,53.58,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-05-01,53.5,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-06-01,53.38,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-07-01,53.52,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-08-01,53.44,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-09-01,53.43,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-10-01,53.51,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-11-01,52.89,rice
region ii (cagayan valley),"rice, special, 1 kg",2021-12-01,52.76,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-01-01,53.29,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-02-01,53.28,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-03-01,53.22,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-04-01,52.91,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-05-01,52.76,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-06-01,52.92,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-07-01,52.98,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-08-01,52.83,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-09-01,53.02,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-10-01,53.04,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-11-01,53.18,rice
region ii (cagayan valley),"rice, special, 1 kg",2022-12-01,53.41,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-01-01,52.73,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-02-01,53.43,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-03-01,53.9,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-04-01,54.29,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-05-01,54.23,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-06-01,54.64,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-07-01,55.41,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-08-01,56.39,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-09-01,59.29,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-10-01,58.78,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-11-01,59.7,rice
region ii (cagayan valley),"rice, special, 1 kg",2023-12-01,61.88,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-01-01,62.55,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-02-01,63.44,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-03-01,63.1,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-04-01,62.77,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-05-01,62.64,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-06-01,62.87,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-07-01,62.62,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-08-01,62.19,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-09-01,62.06,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-10-01,61.72,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-11-01,61.12,rice
region ii (cagayan valley),"rice, special, 1 kg",2024-12-01,60.71,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-01-01,43.68,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-02-01,43.95,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-03-01,44.73,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-04-01,45.17,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-05-01,45.08,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-06-01,44.95,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-07-01,45.21,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-08-01,45.15,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-09-01,45.07,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-10-01,44.84,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-11-01,44.81,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2020-12-01,45.19,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-01-01,45.07,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-02-01,45.47,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-03-01,44.86,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-04-01,44.84,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-05-01,44.65,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-06-01,44.46,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-07-01,44.83,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-08-01,44.6,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-09-01,44.72,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-10-01,45.05,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-11-01,44.51,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2021-12-01,44.42,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-01-01,44.44,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-02-01,44.92,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-03-01,44.99,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-04-01,44.51,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-05-01,44.08,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-06-01,44.08,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-07-01,44.07,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-08-01,44.19,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-09-01,44.33,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-10-01,44.78,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-11-01,44.94,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2022-12-01,45.08,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-01-01,44.94,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-02-01,45.56,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-03-01,45.54,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-04-01,46.1,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-05-01,46.43,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-06-01,46.4,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-07-01,47.0,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-08-01,49.19,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-09-01,52.96,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-10-01,51.09,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-11-01,52.93,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2023-12-01,54.73,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-01-01,56.19,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-02-01,56.85,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-03-01,56.61,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-04-01,57.04,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-05-01,56.64,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-06-01,56.64,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-07-01,56.04,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-08-01,55.75,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-09-01,55.29,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-10-01,54.68,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-11-01,53.79,rice
region ii (cagayan valley),"rice, well-milled, 1 kg",2024-12-01,53.07,rice
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-01-01,15.47,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-02-01,15.77,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-03-01,15.64,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-04-01,15.47,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-05-01,15.28,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-06-01,15.45,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-07-01,15.45,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-08-01,15.59,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-09-01,15.84,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-10-01,15.4,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-11-01,15.37,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2020-12-01,15.42,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-01-01,15.31,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-02-01,15.31,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-03-01,15.45,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-04-01,15.75,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-05-01,16.03,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-06-01,16.34,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-07-01,16.66,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-08-01,16.74,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-09-01,16.88,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-10-01,17.09,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-11-01,17.64,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2021-12-01,17.92,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-01-01,18.05,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-02-01,18.36,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-03-01,18.72,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-04-01,19.22,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-05-01,19.85,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-06-01,19.67,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-07-01,19.77,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-08-01,20.52,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-09-01,20.44,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-10-01,20.73,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-11-01,20.58,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2022-12-01,20.58,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2023-01-01,20.68,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2023-02-01,21.62,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2023-03-01,21.88,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2023-04-01,22.37,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2023-05-01,22.62,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2023-06-01,22.63,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2023-07-01,23.71,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2023-08-01,24.55,corn
region ii (cagayan valley),"whole corn grain, yellow, 1 kg",2023-09-01,24.4,corn
